"Address","Total Shares","Total Pool Percent","ZCL Amount","BTCP Amount"
"t1Lhnb1bcSPXwJbgmP4DpBuWSi3QKhkqHiU","1746.6909392949997","0.00%","0.018778573909744495","0.04068149"
"t1L7aNTq78D2WFGQsruChn7wkPw1QXSeWQK","5002.8174950133","0.00%","0.018716488696406332","0.04054699"
"t1QW3xSy623zoCjskNK8ncrksG28C7jSTbM","4804.001160081899","0.00%","0.01871580862741266","0.04054551"
"t1gKHS2zXikd7ns3RFaRgHtGtMGKvaPeoR1","3611.3566544245","0.00%","0.018706794398177788","0.04052598"
"t1J18uerPJDct1PMcEydxviacJUiesHbhds","5927.8628846728025","0.00%","0.018690425765838087","0.04049052"
"t1NW6qa5dwKq1igZeFVQmxsPdwVdd4DMYJj","2860.7733195029996","0.00%","0.018657608054458936","0.04041943"
"t1QgfNgbrAtKwjndSdfoWyWd3GFhWUCvuMm","4935.058928579998","0.00%","0.0186499972336896","0.04040294"
"t1MVzGDJakySbfJYtNR7ENt7qMVS2zyVCQt","1493.8989119400003","0.00%","0.01864246177490057","0.04038662"
"t1PwMpsbdtvg7d9vZ1yCgWpzRsFPyWQVzw7","3870.740259670001","0.00%","0.01858231885829748","0.04025632"
"t1Pg4FTMQDFHRXNqxhnf1jBJp39jycUFD61","2108.8372540052","0.00%","0.018441288167055155","0.03995080"
"t1hD3Y2KoQYj2CabjF8tN8JpcjRtavYktim","4393.034996116801","0.00%","0.018439724276210486","0.03994741"
"t1aCF7knaUz55jQb6F5B3C3ZDwXhF3z9Q8a","5698.176063527598","0.00%","0.018419025892201686","0.03990257"
"t1MnB4VTyKy6mNVLGy2aX2q69QZMSbyeCqy","4588.380043224402","0.00%","0.018354333984075082","0.03976242"
"t1SXqAmRQEtAhL99QBVNN1JtnH9TEf3cbFq","4184.2985746616","0.00%","0.018349813682260636","0.03975263"
"t1SmMcEjdZYov8AcLJj15JgW9tkYRUeXTG7","5450.57021506","0.00%","0.01827169701437296","0.03958340"
"t1TTri5a1s2nr9fWmWkWKj6pTNwiCFwAvqw","4123.013345318601","0.00%","0.018253967053033587","0.03954499"
"t1gpTLQX2b99ThhUNhBPJ6tTx8GrAFhtYgV","4780.005413670201","0.00%","0.018211095299585728","0.03945211"
"t1X3EcvEh1iHvyEidygUWn8JG5U6oerNsJ8","1477.3617145","0.00%","0.018126055832262615","0.03926789"
"t1Lr4CuVdRVrZ9gTiNECDmubqg3Uk2KikyF","1848.2188687029998","0.00%","0.018082446735934916","0.03917341"
"t1K9gmD4jywHKsCwYnnhj8FFaLetCh9zP7N","4210.4596087044","0.00%","0.01806005244928793","0.03912490"
"t1VgJHm65vaC36hG5E2CQ8Fp7sDW1J1VgRj","4721.686190542499","0.00%","0.01801839815033182","0.03903466"
"t1NwGs3hNwA2s88unxrsSgyCzLv6agiDie1","3487.437695396001","0.00%","0.017996787669070282","0.03898784"
"t1TkW9RPeVNnML6UKrhFtdb8p1RACm7oaXf","4785.481309891895","0.00%","0.0178877881452803","0.03875171"
"t1TyZRzQnM9Em5PKS36KghFChfjrmGGasBW","4153.879519659","0.00%","0.017882005653640547","0.03873918"
"t1R1Agzp4jZ8nZTSiR4YwwJda6wodgwFhus","8409.145122509999","0.00%","0.017833445328655814","0.03863398"
"t1K1yX3qskgzMEr6ckjknHrDYa21jU2Xmed","5486.319934751499","0.00%","0.017811406134613798","0.03858624"
"t1b7HHfPJqLN34uXbAstjrNtaxCthHmigQY","1762.9454716900002","0.00%","0.017706382548928236","0.03835871"
"t1eqPQPWWUXeoQ213TFpxCJsuXMXxr72BUk","3465.3396759390002","0.00%","0.01769115559684869","0.03832573"
"t1QAZ2KZttkd7vKCVebqxYkrNB7RNmAzPf4","3614.9761141176004","0.00%","0.01767755872161803","0.03829627"
"t1UoExgxprBUUBaWEhxfhsZktqoB3TDRwfr","5498.245232738797","0.00%","0.01759019258836159","0.03810700"
"t1LXD8eVoTENYTFX7FW4HjPv9SHWY3gyMfH","1961.5593069400002","0.00%","0.01758869822078107","0.03810377"
"t1a2SMv6a7i2HaYWJhvj1dTJbPtgt2XtTuq","3391.31457586","0.00%","0.01744426744286129","0.03779087"
"t1K1Acfoogn7SLNtpjLHhjRDP37wpVDSCs6","2987.8546148855","0.00%","0.017442489004602085","0.03778702"
"t1V924FJsoMCABgBkt9rozRC5xzVh6Nk3wK","5407.501618014901","0.00%","0.017415799612135685","0.03772920"
"t1d5WK7SZdEZqaEoSKyLoomge7gYGWPWR9c","4220.74338017","0.00%","0.01735071417778775","0.03758820"
"t1TFaAvsm1ZPLhQYdBDDBVQHeX7h6G58snt","2157.5520658099995","0.00%","0.017337472948070157","0.03755952"
"t1PL1fpDLkbxd1QSKNuDQEo3kHG7AatH4pN","1551.7746675","0.00%","0.01732076274627106","0.03752332"
"t1S15pJMPdnTyoDmSNVywEuT9WjeKYR4Mr2","3626.5171531799997","0.00%","0.017304710184017864","0.03748854"
"t1N7XgjttbkWStqwU58sXuU9eGW7VCNnqY3","7741.191296774302","0.00%","0.017235519401388563","0.03733865"
"t1YVrbDKD92M2K4gqr6Md9hEYcKb2Hvf151","3847.7063930148997","0.00%","0.01722132988623559","0.03730791"
"t1TuoYgUbpQCEZNsKMWEThEPMRaQgJaCxWd","3093.236300014999","0.00%","0.017184168995323126","0.03722740"
"t1L9uD8ncuHeXSF2YVRtxNCi2jdxqpFKXkd","4041.6950001279006","0.00%","0.017173068261634464","0.03720335"
"t1V73HMVRuCLWbZaZyFxrKmoeMKNXJQfRCJ","5053.936601243801","0.00%","0.017047290590062828","0.03693087"
"t1RxKGjCdGXkkEWnAU5ccGWy6yjt2R1mppZ","3935.75234732","0.00%","0.017044053292605856","0.03692386"
"t1bs8277q2bmeKLE1hiqaFRWusWqcJSkjkY","3184.4134903715994","0.00%","0.017017612203077664","0.03686658"
"t1adHy7tUz5Dd97wAzoiQZo2JDaFcrucynQ","4663.6899173527","0.00%","0.01699126344181789","0.03680950"
"t1KHcTtYx7LTPgJBTVnWzYestNEFd61JPLd","4880.653922470301","0.00%","0.01687286066322444","0.03655299"
"t1ecYNJ68QstiR1wYLuEoz9Gwz2iTQ75DTe","4966.193426969599","0.00%","0.01685177501340826","0.03650731"
"t1K5L1fmn98Q7mjFJkEQAopSTUds9xV3TT4","2799.5920075684994","0.00%","0.016508436296208327","0.03576351"
"t1Q3utKE3dQF5iM6oA7DreVHSaiZifZQ5FE","4093.8024275399994","0.00%","0.01645818743552052","0.03565465"
"t1byq3SQSfF4yuvoPPxGEe9ZDxu8NuLxc85","3854.9243598135004","0.00%","0.01645166707687691","0.03564053"
"t1eAVzgrQTYqfh9uyfhXYTuRWw4CD1djs2z","5280.507342959599","0.00%","0.016445201568876258","0.03562652"
"t1R96ypnqoZ7cP2qRNreVjxrqPLnnaVL5si","3562.46347049","0.00%","0.01635166071534303","0.03542388"
"t1cx6oDjadD1nijoASSLmj7yMg9gpGkY4GA","2874.1289527828008","0.00%","0.016336919197364966","0.03539194"
"t1UkFVCH8ekD2z66xPgx9LThVS9vxGWvfvV","4980.634989128598","0.00%","0.016314618627372324","0.03534363"
"t1dkeDMa7Fm5zBTxRAFUyJuMNMjfSWwFJgb","2961.8271515122","0.00%","0.016235252337751617","0.03517169"
"t1ZB5RZG82hHSdoXS6mqUjpceC4dvKE1UjY","3649.1651702743998","0.00%","0.01620324358821826","0.03510235"
"t1KqE6dAG5Zoz64nL5jZwhvANqhRJmjF3fL","2913.61884553","0.00%","0.016168163382447844","0.03502635"
"t1dPwYf5GYfMJCZxPKWkz9c8yCMnJwaJBaw","2933.8245884204994","0.00%","0.016155922380881146","0.03499983"
"t1bLGh5dQfAbKKbvsZWE7u4B3ZWxFEgDvyz","6141.495618506199","0.00%","0.016076934436410895","0.03482871"
"t1SAhrTJZ1BycpgV3HtLzM83RUF7ocgbMQg","3353.3402563801997","0.00%","0.01606791545958979","0.03480918"
"t1V1pD7LdoArGx4ybPnb1hxpsDRb2Jp4vyx","4405.660284039594","0.00%","0.0159311256372828","0.03451284"
"t1M5gNWsYWXCLb4BnkqhzPUoWEuijcquDDG","2512.7608790800004","0.00%","0.01592695392663881","0.03450380"
"t1L7wEUdt2eXMu7x1aYBDRagzmTg1pdqEse","8662.807871645","0.00%","0.01592071896152108","0.03449029"
"t1KNBm9T1SKourA2rpcpnLf9BsnbtCzxNov","3569.6687982199965","0.00%","0.015891975124895225","0.03442802"
"t1HzbMehmQMPVbmj8VQa2Y6DbVEnYXtU1bv","3411.098473930699","0.00%","0.015883056676082412","0.03440870"
"t1S5ncKjACt6qP5euQvQZtus2wdhXha4G2n","3191.0634894716004","0.00%","0.0158646939744506","0.03436892"
"t1dR27DKG7GMha76p6qMsYW5zsR6MiMFq1f","3007.6603945783004","0.00%","0.015825780958467185","0.03428462"
"t1TSJy1MiHdLaFPTSkYW17P7LzjDNDrAuy8","4020.8279328820004","0.00%","0.015794397378901464","0.03421663"
"t1VJHpq9m2ZBr3mBiAhxS7E8Qqy9dtWhfgm","5338.732681972499","0.00%","0.01578524625486311","0.03419681"
"t1ej9V1To8mcB2rYdFEmePuGY2Y5rDWSTT6","4509.417617013398","0.00%","0.015713331267833763","0.03404101"
"t1dzcZsxnitU2JBQ2YMXcosXhtrR3V9B45N","3943.9254296758","0.00%","0.015712359887539457","0.03403891"
"t1LhAN62z4tMJW7FY4fjQWGQqyttHBMbCZv","2478.9090857956","0.00%","0.01570757712066608","0.03402855"
"t1UVAhgxvRoQCKhr9dQ2muxRtXkSxduTC7J","3363.177741846702","0.00%","0.01569472443696499","0.03400070"
"t1JJZziVKuGUMT5xJ6dyj5zWr5sQqbgDu5M","1015.8998083544","0.00%","0.015561538027012769","0.03371217"
"t1Ucup3hw7mjWS29BKBdGmrS6ne2FoM7V2U","4484.514889881602","0.00%","0.015428810162928944","0.03342463"
"t1PAezadG4oahUcLfELmE7bDeKjCxanr42b","5886.370509181601","0.00%","0.015419294646524523","0.03340402"
"t1MVWXW4QhQF2qRSWFAsdrjLFpw1R6cvCL9","1535.3762852539999","0.00%","0.01538398233773524","0.03332752"
"t1bvwVZ83uFwUkA2NhJ9AxkBXhi2ZQfTTzE","2307.5574588758","0.00%","0.015336016146412994","0.03322361"
"t1cgFzv5ub7C85GQNzXtWYqBDBzj41ctmkn","3587.029372399","0.00%","0.01526691299275956","0.03307390"
"t1Lv2Dg6rHKwU9wMPajB85PnwM78CurV6PC","3497.50655305","0.00%","0.015247803366643366","0.03303250"
"t1MLEoaFFJ2nQy5hBdj41Jh8poqzqCMxVrZ","3301.864229366","0.00%","0.015244892660603556","0.03302620"
"t1UksJjr6ouFCbNPb1EFckMD4RCoGEpRLvz","4763.0029118314005","0.00%","0.01509753512176315","0.03270697"
"t1LRwC5ccBF87gPkEcFSipvnQvB3487N8hW","3380.6196624880013","0.00%","0.015069886363732164","0.03264707"
"t1Uf2fTopHUCvoxMo4WZjTMH98XvKa8upbD","3072.1669347630996","0.00%","0.015065300163741545","0.03263713"
"t1Z2ahpLNHs9i8LPvgAXJMNUuKJAMd4heXk","4958.2708248383005","0.00%","0.015037261128491913","0.03257639"
"t1fmV6wrySthB8szBv7dTSSSWcNCxjo8C2w","2653.2565406199997","0.00%","0.015020922534441048","0.03254099"
"t1TYNMoBYQAxEeyzTKZCrVpf7yK6rjMXj5G","3372.394612637","0.00%","0.014960712127102978","0.03241055"
"t1RAjvjLuqewbnf47bCjz1mErb5jDikPb6P","5873.1688628868","0.00%","0.014765233384121756","0.03198707"
"t1bZ6AD4CfJe7jA1wGtqsJBv5iGnETrZQFt","4028.3599974627","0.00%","0.014669067689403171","0.03177874"
"t1PS5T7S1XzctbYUgJjvigAe9h92ZMxHDsp","3800.30302931","0.00%","0.014632293178839111","0.03169908"
"t1Ud2nds8WJDViNCBkEAayA84a3decuU13C","3228.30432985","0.00%","0.014619966589577375","0.03167237"
"t1R1SaPdJTC5LFV6cDmneotaFTc9JaZ15wU","6214.1624438815","0.00%","0.014605980647701727","0.03164207"
"t1W65ruSYNswLKtNYaX4p2Y55HyPdxbaxND","2662.3128889635004","0.00%","0.014595785462405409","0.03161999"
"t1agvWRqR5dMjtXYJU1w29G9JRmNJSTj61m","4592.692082693398","0.00%","0.014590740834294898","0.03160906"
"t1YRXSqJ2Wat72v9q5JMz4n1VwsJ9qXvXuv","2931.2853655412","0.00%","0.014580874777180133","0.03158768"
"t1eckKkLH9kqmccCE3YhTSvPEfjH5pYnvXz","2803.193749802801","0.00%","0.014536142412970635","0.03149078"
"t1dd5KAb2PqR9UsFt9R5jVgjbAWUhu6Nrmh","3634.5926898993002","0.00%","0.01440327978886456","0.03120295"
"t1YzH3tiJUKrfxz8Lz2arNr3jTPhY8kLXxF","1696.5099543667998","0.00%","0.014338792981772257","0.03106324"
"t1YimRBVWoeZs1Ye98ZxPj5pHiqk2MevM8c","2705.6029589","0.00%","0.014334922224768218","0.03105486"
"t1Wdi3bSYspsG1fJiVCjsDoFQHtoMVSD88T","1786.784769122","0.00%","0.014295366001220446","0.03096916"
"t1Y4pf9fD3TdkbQZxU2nLa2MiFGpsg4SsUn","2812.9909627248","0.00%","0.014287948743347349","0.03095310"
"t1LS3yJHpx3Tnm58S265Zdop7XqVfgZ6qwm","1393.29358033","0.00%","0.014184922051949165","0.03072990"
"t1LRLJDwASePBK4tE6tF5ryKAK864DPuYoq","4484.914954892602","0.00%","0.014113122290058747","0.03057436"
"t1RHYz4dMynEJYqc9bw6njaiy7yYEihDFv6","4170.286139250707","0.00%","0.01406827597350752","0.03047720"
"t1YtU4f1TEhgYukNqtU11WYRPwfnhnsoWk6","2840.1603601483002","0.00%","0.014067766482988837","0.03047610"
"t1dkqnfhBtXpBgyYWGrvYxzF9twb1G3RsF2","6043.615555038401","0.00%","0.014013263505572554","0.03035802"
"t1dS3grRNzeGxVUYESxHx7mExB2H3rh6kEe","4603.6493359696005","0.00%","0.01398574157106029","0.03029840"
"t1gcdP3bPY2bD7y14ixQ2ot2AKAUnX5YGzM","2919.22481415","0.00%","0.013898469195820475","0.03010934"
"t1UrsuChNiG6bZEqWqHyNvVBx7tYTCfLLUq","1810.5508567099998","0.00%","0.013866452441548216","0.03003997"
"t1UozeqfHMN425mnANH96jGEFw2Zi2nTvyf","4546.075772252996","0.00%","0.013865387853269443","0.03003767"
"t1MCaMvmZqBNoJb7X1dzVcenb1sQFYh2CoW","4391.608920182801","0.00%","0.013848741975877401","0.03000161"
"t1YuE83xqjmuNFB1VgPUSLAs9LZyxXxSBpA","3692.48292491","0.00%","0.013820210500020568","0.02993980"
"t1MkEs5JqTxwtKc2hbzvWy6YYTA2sRZms18","3482.8298028248996","0.00%","0.013738816260133823","0.02976347"
"t1fKuavtpoK4mjwzrKgCyhDvGzEW4pJGL8H","3004.9133092797993","0.00%","0.013714261614700496","0.02971027"
"t1cZMSEMrdxd9xa7enTAmkfMAtFnUaeCmn9","1537.33451646","0.00%","0.013712537528765377","0.02970654"
"t1bpzMUwLgHpumEMptCEnxeHyx6xU5LFmNF","3691.496715011301","0.00%","0.013683534920531624","0.02964371"
"t1TLSmJEPcjYg3BjDTFvqqZPdZ5uEP2KS8o","2438.08780398","0.00%","0.013615700174281684","0.02949675"
"t1K3eqXSjuTJcRHjDAWnmSqgTxgQF331ZD5","4043.0539212922995","0.00%","0.013606476362838092","0.02947677"
"t1MAD7USVQkXxWcM1gjR6dbD4NF2CkCyU6K","3736.0928929413003","0.00%","0.013555278748561486","0.02936586"
"t1VKq7TqxCYyoww6do1KCtHQ2cPvpGRYMCB","3269.1787009015998","0.00%","0.013541380795196012","0.02933575"
"t1XT9YLeXbVsNHj5DwCihaC5oH5SnWdQ129","992.9791628400001","0.00%","0.013474280970765177","0.02919038"
"t1ZCZSWptLs5jisMVLfCdtoWaTq83J4Sv69","2675.28030649","0.00%","0.013406579301426916","0.02904372"
"t1cyo5hsDJaiZP6eWLndzGywAyUTdYe1BP7","2605.86240818","0.00%","0.013379411851946623","0.02898486"
"t1dSsaz1PRETb4xARwMW9mJ43tqWBrx7bEa","3480.32072347","0.00%","0.013326743393294021","0.02887076"
"t1cSVTGPJhKtUdHz7XiN2euGc9Wd53PSwKN","2074.6211593325006","0.00%","0.013262953572355043","0.02873257"
"t1XDkPcmbj1kbaCBTBT1hZcByBMZrsjcgkz","1027.22095849","0.00%","0.01322883854461203","0.02865866"
"t1YPSkkL3eshLfpDWtwqGjZG7QWiBq4dQC1","2968.5720937615","0.00%","0.013184429968695498","0.02856246"
"t1QuUeuhcmUtKAeRLC3AAkx2AVyY1oruTFM","3176.9538610738","0.00%","0.013127469589389533","0.02843906"
"t1XdoB3KpChyPhx12nYVS2oxvCdurn4PNYW","1755.2074717384","0.00%","0.013038076827286874","0.02824540"
"t1eqsycs3gUyMg5ttEqj4m8SbFqpBgo9LwS","4393.7287622442","0.00%","0.012944192420941619","0.02804201"
"t1fNGVjxNA58VtDTzEWDX4skgoDSUsKp4HJ","2419.1992342640997","0.00%","0.012916351021147413","0.02798170"
"t1M6HShCG5zjCFVft3CHvpMacBxsWm8WKZa","2205.6077516178","0.00%","0.012866476743749994","0.02787365"
"t1QFJ9zvywDkf1ZmgPdUUEaztsc2U8a3jkF","2902.62627567","0.00%","0.012802448045491435","0.02773494"
"t1L36zAt816YsYZvtwmmPMaeJVyftaALqHN","3961.0142376741996","0.00%","0.012733908620799275","0.02758646"
"t1TEjM4T1du14fAEcKiDgvUy6Fefu2oARaP","2027.4191398340001","0.00%","0.0127137923384885","0.02754288"
"t1KMKE4zcTpPuTDLkhgNbWBE6YaNmJgjiVP","2757.1981815148","0.00%","0.012671335182431853","0.02745090"
"t1aakWV6Z6J1mx2aeEnLRudnyKeXFQgWvCk","3295.7972200114014","0.00%","0.01260958225395723","0.02731712"
"t1SbmqxN6d6a7JFPmg3D5Cj1QY47RM18q4w","3584.7727338529016","0.00%","0.012582455023077966","0.02725835"
"t1XEmJ1dCXAENWYXpnMXaQyixkx4iy36FUx","2392.406394392801","0.00%","0.012521339835053692","0.02712595"
"t1KNyiMDu3sqZwimqywazj6LMaRR3cvqXBk","3615.4769680983","0.00%","0.012505964983685156","0.02709265"
"t1T81Nh8CPk5NWvfXnDCwCaZcvAEkvRPDVE","3807.270517337301","0.00%","0.012366166245908564","0.02678979"
"t1c7xE1MBPF4jHoGfRNzRUNZPayNmdX4KKY","1613.12980108","0.00%","0.01222424525278253","0.02648233"
"t1WDmHbnDnJijLYGKcprEE2CezPHZ8RGztY","3761.8440258306005","0.00%","0.012222451738054425","0.02647845"
"t1NTkanwRSDGj98uJRUhVCcCWs1iX9ymLJC","3829.067189050001","0.00%","0.012215034014863525","0.02646238"
"t1eLSAzNotUw9CtVWTxAWDNTv6R6m2qxxAh","2240.984292343","0.00%","0.012108437156506557","0.02623145"
"t1MK8p6mhxQVXfvH7vkGricvfdTqdi8y78j","1931.8331305678","0.00%","0.011878918028036993","0.02573422"
"t1aDAKegh8jadJtLMmNvi9r3xkDT1WtgAgU","1729.4753181012002","0.00%","0.011872545405220028","0.02572042"
"t1LQhc3MqFW2Nmh6Drdu24ejE6VNHsT5ms4","2139.5482802082","0.00%","0.011860974313745071","0.02569535"
"t1JuDnQqCHQBSVWm9kG4nr8h3kWorHbV8uK","3681.6850970384","0.00%","0.011753111320377976","0.02546168"
"t1YVwZKA1EjaRmCZxvznGtc5nVQvdqRRcHH","3825.0886260708003","0.00%","0.011588582571131049","0.02510525"
"t1L1iqJnbHHCzmLFRtyC6AmHSSBZt4mTYYq","1235.7413899356","0.00%","0.011586121721081899","0.02509992"
"t1ZDFWXcjvQ8kAGXAhz4j8fYZVXyQkhiGNg","3383.1294252275","0.00%","0.011427051853234674","0.02475531"
"t1VKJejqboU8kCvhCUcpfYExh3ogN48y7ee","2837.4340729805003","0.00%","0.011414117014108473","0.02472729"
"t1YwP5qPT4QjCSnFQP3ucaRYkifgtPp5Ytk","2809.3572353617","0.00%","0.011379820754359305","0.02465299"
"t1bEFM2FLCZ1sMqv5BUFJBdWdWoTStWHgt1","3457.4244578526955","0.00%","0.011328408311558725","0.02454161"
"t1ceW5ydfrZ8uGi3Xq5MYZ1RkYXUVXgXL9z","2580.1063691917","0.00%","0.011249879602894234","0.02437149"
"t1dUkDz6y3kHJdwEqGbrcV2pJhDchT9M58B","1940.3219686027996","0.00%","0.011243430086532205","0.02435752"
"t1MDrXRMMPGXRTBnRCiMkXU5rjyRpSAne9f","1290.6578732799999","0.00%","0.011198676074900884","0.02426056"
"t1bTcJjnmSy3EFej4RFaBv4skf3QB6rUfe1","2191.77027659","0.00%","0.011183205987157118","0.02422705"
"t1UqFt3C7CEja88TXKphcirkGjLNsBH8FKe","3199.9416277950004","0.00%","0.011151054074469327","0.02415740"
"t1dPJ7dC83JhttzSQGX2N8Nq8idLUca6YLm","2461.1512002815007","0.00%","0.011149426101226306","0.02415387"
"t1W6vL3TrdF5nRmomEg17HLKarMnaUim9KU","1975.4830502609998","0.00%","0.011058705381063254","0.02395733"
"t1LC5eHK94Uv59ifrmBLBHr9qAy9VsUGYX2","1652.0387020415997","0.00%","0.01092161494256725","0.02366034"
"t1b9AzXdNvhcjNAfcZJCe1MEXwL2VAothkB","1887.9562694207998","0.00%","0.010902172330616442","0.02361822"
"t1gLNDtnUUtkappCh2FGX4ojMM7HyWZockt","1712.05480641","0.00%","0.010840324352169896","0.02348424"
"t1gkGh3hemojeFBcNHtnFvs81du27EzD98d","2271.29741168","0.00%","0.010813677986624297","0.02342651"
"t1PerzUQ5JAMydtNfszFR1h3qrRu1c6BPTe","1931.8918132472004","0.00%","0.010813414826692532","0.02342594"
"t1d3bNuBSWJayCWV1LMnxW2LLH2rdCbxzua","3557.7473559612","0.00%","0.010807228675537354","0.02341254"
"t1gDVJfALgErApETQAh2bo2ku4BWtkHQrkH","2410.4874681434003","0.00%","0.01069021078879343","0.02315904"
"t1TwNvkY4b4M2dCgFhs2KeKNxGAztvKc5pY","4177.38533168","0.00%","0.010491333677006897","0.02272819"
"t1bc5d2EhZi3GRSmZCqgLy4ee5SibjoH8Em","2533.46734663","0.00%","0.010463203755661437","0.02266725"
"t1LVAhE5j5nA9EbHuDChZhr6TeQUBxFT7YV","4226.33953724","0.00%","0.010434373275189628","0.02260479"
"t1KSdv4StikiF1NwYCMXWdBDbuKrRSB1dZy","3991.51229442","0.00%","0.010418997078520703","0.02257148"
"t1dvz7EfbjKbgnbkUdbS961JbG4bM3FHCky","3607.5812143674","0.00%","0.010374062103817814","0.02247414"
"t1ResEAYW8ZTShVd9uk51r1BDRep4aFMyxM","3903.351068169702","0.00%","0.01035632943934079","0.02243572"
"t1UsUQrGBG8t4WbHnonuEx7ahTsgkwTqHaV","1396.2337381900002","0.00%","0.010348398199641638","0.02241854"
"t1P44kLoXx4ayZmqieaqv6aVMC2hFfdxvtF","2184.52805284","0.00%","0.010338458244237009","0.02239701"
"t1QUc5ZybP64pJWpc58C8k8AVtXWZUajjSG","1561.4709270017001","0.00%","0.010333532272514599","0.02238634"
"t1SJCkLQ1UP6g3VwoCQ1tRzijgHV741JxaC","1929.936469224098","0.00%","0.01030869592621795","0.02233253"
"t1XfHviR9UdThnnsHLH4VXxVk8k3R7LEYKR","2385.1564891671997","0.00%","0.010281923791301944","0.02227453"
"t1QVd6nBgymdEBmxrud5pMYAaT8Zdnb2gaQ","2038.6920751499997","0.00%","0.010267356921207418","0.02224297"
"t1TcN8Et6t6pZ7QjUz1mDHqfNfzh2WJ21nn","3066.4762776300004","0.00%","0.010256326012623978","0.02221908"
"t1MVNwY6hZMGTwWf6woUo3qXRKiccmGhmzg","2039.76894271","0.00%","0.010167307402363672","0.02202623"
"t1Xzpo4aVHFz9z28oCSMB2FWoGDpWYUFCFB","2448.7818184150965","0.00%","0.010114936915441563","0.02191277"
"t1a5oSU1VK8ZPHVKg9twNTAwKAsadKAh5KP","2000.6593643953997","0.00%","0.010112171030056467","0.02190678"
"t1Xr3frnpFp1drcf8TowRdfFQPghfbAkBxj","3862.7038827455003","0.00%","0.010044346836292952","0.02175985"
"t1PiJMq8Eh6Smi4JhsPUcU7YNKQJKvxLsFy","3219.910053897198","0.00%","0.01001230194835179","0.02169043"
"t1ZQq4oTSKs5rRDyzCRiSmbaEZ9r4YMQP6S","156.39880952","0.00%","0.010006405529237893","0.02167765"
"t1NppYvZg6eo7gsRWem2RDcW7vBPnfC8cdj","3463.4629529961003","0.00%","0.009989507931008114","0.02164105"
"t1RtgfHPJPMEhgGA7Tfi3tLMoe5KrPxtRHn","2981.8468610799996","0.00%","0.009980285545371113","0.02162107"
"t1aJU5xryU6uyu5aN6PCWwSPjuaT2jGX6ro","3955.1570235392996","0.00%","0.009971846553405257","0.02160279"
"t1cH4DvoxAvxUSLBY7pxxWifnJNPMM9Gpmp","554.3815987764","0.00%","0.009915097330375898","0.02147985"
"t1UEvQ444WLGzHbkCrjCDWfxNQWwD7LX4Bu","2169.7018764","0.00%","0.009820895862390912","0.02127577"
"t1YShuqqkZECm8WfVEinKADpExceXvHa8vj","1483.9129330122","0.00%","0.009809523440809242","0.02125113"
"t1QxhpyHjkvNfSqDV2qbpLjxR1LPyQ1abxs","131.45166158759997","0.00%","0.009803997681862199","0.02123916"
"t1U5kag4bd5d4gGyT1KuGPYnfoWpdUkhXU1","1468.6582148094","0.00%","0.009801984391518982","0.02123480"
"t1P1nJJYR5h9wsETXDPvnycNBzX11ojR6ou","2192.1208415367005","0.00%","0.009748766963341874","0.02111951"
"t1QEog5LpqQ5HcTXifSQL4zQxDYEhBvUDNE","2275.6291766026006","0.00%","0.009742918204675058","0.02110684"
"t1YAMVgWjZ7VRwAtFTYLHkXgW7dyWCEyS4t","96.2551019864","0.00%","0.009737261036210398","0.02109459"
"t1Rr6i2YvceokWwWbidzCi4ApPhkbx9iPF1","1647.16228527","0.00%","0.009711079307835283","0.02103787"
"t1c9A2jdQFYx7MNktnhjzHXw6jXzFMfPBPk","3257.4739599667996","0.00%","0.009675069859891583","0.02095986"
"t1RyfiWxcQoLGyJdE4TVtTGrRZ4VXZH3sdK","1294.0220239999999","0.00%","0.009673148384296138","0.02095569"
"t1dPgXtJkUBENT8fzDDtxXgpF8z7Ahf5b7J","1505.2029894580003","0.00%","0.009669921816937474","0.02094870"
"t1Mw2Vo5BYGxDmTibgERHGrfyavwxGh8eqD","2015.6884723996998","0.00%","0.009646438147455468","0.02089783"
"t1YnGyAW2MUXk3QrqErbM8uHEcJv9bmTYTg","1485.91080469","0.00%","0.009635849763235503","0.02087489"
"t1aVfsMts3GqUyPD4bcXuXTaLzSJXb8QMdc","1476.3238516135004","0.00%","0.00962389936480688","0.02084900"
"t1QwxzmPSsBy84gDBQrexCCL3kbgW8JK3Dm","1680.1363865899998","0.00%","0.00958513729037532","0.02076503"
"t1S4yFKgzvnuECsuPEa7NKAQ9BEXqH7c1Pg","3495.2790847749","0.00%","0.00958259959857651","0.02075953"
"t1gos3JLcQMQtAHesbEL6uEH2dwWbdXYJgv","1357.0994310770002","0.00%","0.009575687268062506","0.02074456"
"t1MfLFWENJ7NSesogjWGDwbiDXXVGmzaPwc","2908.1147259582003","0.00%","0.009555233209066746","0.02070025"
"t1cPD9i1WifUFi53DrrDRtTkTyZLhX2kzZR","2119.5457953224","0.00%","0.009512761193433411","0.02060823"
"t1QnVCHS4H3uZihFWfs79fSd2gkfPt4wx3V","2559.7265116099998","0.00%","0.009511451189783447","0.02060540"
"t1JpMAhWUrenXjsxpr4YFnaBT5mZyKzyTEx","2866.8630736811997","0.00%","0.009497699525732149","0.02057561"
"t1LesrBaRPXvqoAMZurLsVQwiTmw71AJWxR","2691.5814838419997","0.00%","0.009456739200563393","0.02048687"
